,Symbol,Name,Industry,IndustryCode
3758,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3759,HUGE,FSD Pharma Inc Class B,생명과학 및 메디컬 리서치,562020
3760,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3761,HPCO,Hempacco Co Inc,식품 및 담배,541020
3762,MIGI,Mawson Infrastructure Group Inc,소프트웨어 및 IT서비스,572010
3763,AMAO,American Acquisition Opportunity Inc Class A,기타 금융업,556010
3764,PCSA,Processa Pharmaceuticals Inc,제약,562010
3765,CGRN,Capstone Green Energy Corp,"건설장비 및 대형차, 기차, 배",521020
3766,NH,NantHealth Inc,헬스케어 장비 및 용품,561010
3767,RCON,Recon Technology Ltd Class A,오일 및 가스 장비 및 서비스,501030
3768,BWEN,Broadwind Inc,재생에너지,502010
3769,ILAG,Intelligent Living Application Group Inc,"건설장비 및 대형차, 기차, 배",521020
3770,CHG,Luxurban Hotels Inc,부동산 운영 관리,601010
3771,DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
3772,ASLN,Aslan Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3773,CRDL,Cardiol Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
3774,RNWK,RealNetworks Inc,소프트웨어 및 IT서비스,572010
3775,NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
3776,APLT,Applied Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3777,ENG,ENGlobal Corp,건설 및 엔지니어링,522010
3778,ISUN,iSun Inc,건설 및 엔지니어링,522010
3779,DTSS,Datasea Inc,소프트웨어 및 IT서비스,572010
3780,HTOO,Fusion Fuel Green PLC Class A,재생에너지,502010
3781,SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
3782,FGBIP,First Guaranty Bancshares 6.75 Dep Shs Rep Non Cumulative Perpetual Prf Shs,은행,551010
3783,PBBK,PB Bankshares Inc,은행,551010
3784,ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3785,AZRX,AzurRx BioPharma Inc,제약,562010
3786,LPCN,Lipocine Inc,생명과학 및 메디컬 리서치,562020
3787,MODD,Modular Medical Inc,헬스케어 장비 및 용품,561010
3788,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3789,BTTX,Better Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3790,ALIM,Alimera Sciences Inc,제약,562010
3791,ELDN,Eledon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3792,FPAY,FlexShopper Inc,소프트웨어 및 IT서비스,572010
3793,SOHOB,Sotherly Hotels 8.0% Cumulative Redeemable Perpetual Pref Shs Series B,주택 및 상업용 리츠,601020
3794,BCDA,BioCardia Inc,생명과학 및 메디컬 리서치,562020
3795,ACXP,Acurx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3796,TLF,Tandy Leather Factory Inc,섬유 및 의류,532020
3797,RDHL,Redhill Biopharma Ltd ADR,제약,562010
3798,MTBCO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,소프트웨어 및 IT서비스,572010
3799,RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
3800,AZ,A2Z Smart Technologies Corp,우주항공 및 국방,521010
3801,FRSX,Foresight Autonomous Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
3802,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3803,IRIX,IRIDEX Corp,헬스케어 장비 및 용품,561010
3804,BNRG,Brenmiller Energy Ltd,재생에너지,502010
3805,PEV,Phoenix Motor Inc,자동차 및 자동차 부품,531010
3806,DMAC,DiaMedica Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3807,BOXL,Boxlight Corp Class A,전자 장비 및 부품,571040
3808,VLCN,Volcon Inc,자동차 및 자동차 부품,531010
3809,LFLY,Leafly Holdings Inc,소프트웨어 및 IT서비스,572010
3810,MRKR,Marker Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3811,WKSP,Worksport Ltd,전문 및 상업 서비스,522030
3812,PRSO,Peraso Inc,반도체 및 반도체 장비,571010
3813,VIOT,Viomi Technology Co Ltd ADR,가정용품,532040
3814,LYT,Lytus Technologies Holdings Ptv Ltd,소프트웨어 및 IT서비스,572010
3815,SFT,Shift Technologies Inc Class A,전문품 상점,534030
3816,MTEM,Molecular Templates Inc,생명과학 및 메디컬 리서치,562020
3817,XOMAO,XOMA Depositary Shares Rep 8 375 Cum Pref Shs Series B,생명과학 및 메디컬 리서치,562020
3818,TGL,Treasure Global Inc,소프트웨어 및 IT서비스,572010
3819,TCON,TRACON Pharmaceuticals Inc,제약,562010
3820,GREE,Greenidge Generation Holdings Inc Class A,핀테크,573010
3821,NTRB,Nutriband Inc,헬스케어 장비 및 용품,561010
3822,OPHC,OptimumBank Holdings Inc,은행,551010
3823,SOBR,Sobr Safe Inc,소프트웨어 및 IT서비스,572010
3824,ATNX,Athenex Inc,생명과학 및 메디컬 리서치,562020
3825,WVVI,Willamette Valley Vineyards Inc,음료,541010
3826,HUIZ,Huize Holding Ltd ADR,보험,553010
3827,FTFT,Future Fintech Group Inc,핀테크,573010
3828,SGRP,SPAR Group Inc,미디어 및 출판,533020
3829,CDAK,Codiak BioSciences  Inc.,생명과학 및 메디컬 리서치,562020
3830,BBGI,Beasley Broadcast Group Inc Class A,미디어 및 출판,533020
3831,NYMX,Nymox Pharmaceutical Corp,생명과학 및 메디컬 리서치,562020
3832,UBX,UNITY Biotechnology Inc,생명과학 및 메디컬 리서치,562020
3833,BEAT,Heartbeam Inc,소프트웨어 및 IT서비스,572010
3834,CLAY,Chavant Capital Acquisition Corp,기타 금융업,556010
3835,MARK,Remark Holdings Inc,소프트웨어 및 IT서비스,572010
3836,SIDU,Sidus Space Inc Class A,우주항공 및 국방,521010
3837,QK,FLJ Group Ltd ADR,부동산 운영 관리,601010
3838,SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,주택 및 상업용 리츠,601020
3839,BANFP,BancFirst 7.2% Cumulative Pref Shs,은행,551010
3840,IMCC,IM Cannabis Corp,제약,562010
3841,VEDU,Visionary Education Technology Holdings Group Inc,부동산 운영 관리,601010
3842,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
3843,SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
3844,ZYNE,Zynerba Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3845,LSTA,Lisata Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3846,OIG,Orbital Infrastructure Group Inc,건설 및 엔지니어링,522010
3847,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3848,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
3849,AVRO,AVROBIO Inc,생명과학 및 메디컬 리서치,562020
3850,CTHR,Charles & Colvard Ltd,섬유 및 의류,532020
3851,GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
3852,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3853,DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
3854,FOXW,FoxWayne Enterprises Acquisition Corp Class A,기타 금융업,556010
3855,SAI,SAI.TECH Global Corp Class A,핀테크,573010
3856,WVFC,W V S Financial Corp,은행,551010
3857,POLA,Polar Power Inc,"건설장비 및 대형차, 기차, 배",521020
3858,EVGN,Evogene Ltd,생명과학 및 메디컬 리서치,562020
3859,ZEST,Ecoark Holdings Inc,오일 및 가스,501020
3860,HEPA,Hepion Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3861,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
3862,FRGAP,Franchise Group 7.50 Cumulative Perpetual Pref Shs Series A,전문품 상점,534030
3863,LHDX,Lucira Health Inc,헬스케어 장비 및 용품,561010
3864,TARA,Protara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3865,KTTA,Pasithea Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3866,QNCX,Quince Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3867,MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
3868,MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
3869,APRE,Aprea Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3870,ANGN,Angion Biomedica Corp,생명과학 및 메디컬 리서치,562020
3871,DRTT,DIRTT Environmental Solutions Ltd,주택건설,532030
3872,CHEK,Check Cap Ltd,생명과학 및 메디컬 리서치,562020
3873,LPTH,LightPath Technologies Inc Class A,사무기기,571050
3874,NMTR,9 Meters Biopharma Inc,생명과학 및 메디컬 리서치,562020
3875,TRIB,Trinity Biotech PLC ADR Class A,헬스케어 장비 및 용품,561010
3876,CUBA,Herzfeld Caribbean Basin Closed Fund,다양한 금융서비스,555010
3877,OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,다양한 금융서비스,555010
3878,LEGAU,Lead Edge Growth Opportunities Units,기타 금융업,556010
3879,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
3880,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
3881,VTGN,VistaGen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3882,CYN,CYNGN Inc,소프트웨어 및 IT서비스,572010
3883,ABIO,ARCA Biopharma Inc,생명과학 및 메디컬 리서치,562020
3884,AGTC,Applied Genetic Technologies Corp,생명과학 및 메디컬 리서치,562020
3885,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3886,CGTX,Cognition Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3887,AEI,Alset Inc,건설 및 엔지니어링,522010
3888,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
3889,AVCT,American Virtual Cloud Technologies Inc,소프트웨어 및 IT서비스,572010
3890,DOGZ,Dogness International Corp Class A,섬유 및 의류,532020
3891,CASI,CASI Pharmaceuticals Inc,제약,562010
3892,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
3893,LEVLP,Level One Bancorp  Depositary Shares 1 100th 7 50 Non Cumulative Perpetual,은행,551010
3894,AGBA,AGBA Acquisition Ltd,기타 금융업,556010
3895,ALR,Alerislife Inc,헬스케어 업체 및 서비스,561020
3896,GBNY,Generations Bancorp NY Inc,은행,551010
3897,GLBZ,Glen Burnie Bancorp,은행,551010
3898,IMV,IMV Inc,생명과학 및 메디컬 리서치,562020
3899,DERM,Journey Medical Corp,제약,562010
3900,CLPS,CLPS Inc,소프트웨어 및 IT서비스,572010
3901,CLIR,Clearsign Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
3902,MBRX,Moleculin Biotech Inc,제약,562010
3903,UPC,Universe Pharmaceuticals Inc,제약,562010
3904,GTEC,Greenland Technologies Holding Corp,자동차 및 자동차 부품,531010
3905,CNET,ZW Data Action Technologies Inc,미디어 및 출판,533020
3906,VCNX,Vaccinex Inc,생명과학 및 메디컬 리서치,562020
3907,DALN,Dallasnews Corp Series A,미디어 및 출판,533020
3908,STRN,Stran & Company Inc,미디어 및 출판,533020
3909,GCTK,GlucoTrack Inc,헬스케어 장비 및 용품,561010
3910,BYSI,Beyondspring Inc,생명과학 및 메디컬 리서치,562020
3911,TNXP,Tonix Pharmaceuticals Holding Corp,생명과학 및 메디컬 리서치,562020
3912,MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,은행,551010
3913,ANY,Sphere 3D Corp,핀테크,573010
3914,BFRI,Biofrontera Inc,제약,562010
3915,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3916,SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,주택 및 상업용 리츠,601020
3917,MYNA,Mynaric AG ADR,커뮤니케이션 및 네트워킹,571020
3918,FUV,Arcimoto Inc,자동차 및 자동차 부품,531010
3919,JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
3920,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
3921,JSPR,Jasper Therapeutics Inc,제약,562010
3922,AUID,Authid Inc,소프트웨어 및 IT서비스,572010
3923,HARP,Harpoon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3924,WTRH,Waitr Holdings Inc,소프트웨어 및 IT서비스,572010
3925,SPRB,Spruce Biosciences Inc,생명과학 및 메디컬 리서치,562020
3926,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3927,ABVC,ABVC Biopharma Inc,생명과학 및 메디컬 리서치,562020
3928,PETV,PetVivo Holdings Inc,헬스케어 장비 및 용품,561010
3929,IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3930,LOTZ,Carlotz Inc Class A,전문품 상점,534030
3931,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
3932,TBLT,Toughbuilt Industries Inc,가정용품,532040
3933,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
3934,DCTH,Delcath Systems Inc,헬스케어 장비 및 용품,561010
3935,SHPH,Shuttle Pharmaceuticals Inc,제약,562010
3936,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
3937,PLUR,Pluri Inc,생명과학 및 메디컬 리서치,562020
3938,CMMB,Chemomab Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3939,FGI,FGI Industries Ltd,전문품 상점,534030
3940,TUEM,Tuesday Morning Corp,다양한 소매업,534020
3941,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
3942,PETZ,TDH Holdings Inc,식품 및 담배,541020
3943,MITO,Stealth BioTherapeutics Corp ADR,생명과학 및 메디컬 리서치,562020
3944,RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3945,LASE,Laser Photonics Corp,"건설장비 및 대형차, 기차, 배",521020
3946,SYRS,Syros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3947,APM,Aptorum Group Ltd Class A,제약,562010
3948,SBIG,springbig Holdings Inc,전문 및 상업 서비스,522030
3949,BRFH,Barfresh Food Group Inc,음료,541010
3950,CMRA,Comera Life Sciences Holdings Inc,생명과학 및 메디컬 리서치,562020
3951,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3952,BSFC,Blue Star Foods Corp,식품 및 담배,541020
3953,FGF,FG Financial Group Inc,보험,553010
3954,AIKI,Aikido Pharma Inc,생명과학 및 메디컬 리서치,562020
3955,NXTP,Nextplay Technologies Inc,소프트웨어 및 IT서비스,572010
3956,USEA,United Maritime Corp,화물 및 물류 서비스,524050
3957,STKH,Steakholder Foods Ltd ADR,식품 및 담배,541020
3958,SLGG,Super League Gaming  Inc.,소프트웨어 및 IT서비스,572010
3959,HTCR,HeartCore Enterprises Inc,소프트웨어 및 IT서비스,572010
3960,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3961,AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
3962,XOMAP,XOMA 8 625 Cum Prpl Prf Shs Series A,생명과학 및 메디컬 리서치,562020
3963,EAR,Eargo Inc,헬스케어 장비 및 용품,561010
3964,CYAD,Celyad Oncology SA ADR,생명과학 및 메디컬 리서치,562020
3965,ACST,Acasti Pharma Inc Class A,제약,562010
3966,ADMP,Adamis Pharmaceuticals Corp,제약,562010
3967,AIMD,Ainos Inc,생명과학 및 메디컬 리서치,562020
3968,FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
3969,APDN,Applied DNA Sciences Inc,화학,511010
3970,RUBY,Rubius Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3971,COCP,Cocrystal Pharma Inc,제약,562010
3972,NLTX,Neoleukin Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3973,ELEV,Elevation Oncology Inc,생명과학 및 메디컬 리서치,562020
3974,FFHL,Fuwei Films (Holdings) Co Ltd,화학,511010
3975,TNON,Tenon Medical Inc,헬스케어 장비 및 용품,561010
3976,EDUC,Educational Development Corp,미디어 및 출판,533020
3977,WAVE,Eco Wave Power Global AB (publ) ADR,전기 유틸리티,591010
3978,UCL,Ucloudlink Group Inc ADR Class A,통신 서비스,574010
3979,CREG,Smart Powerr Corp,재생에너지,502010
3980,ICLK,iClick Interactive Asia Group Ltd ADR,미디어 및 출판,533020
3981,CLVR,Clever Leaves Holdings Inc,제약,562010
3982,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
3983,GRAY,Graybug Vision Inc,생명과학 및 메디컬 리서치,562020
3984,SIOX,Sio Gene Therapies Inc,제약,562010
3985,VJET,Voxeljet AG ADR,사무기기,571050
3986,VIVK,Vivakor Inc,전문 및 상업 서비스,522030
3987,NOVN,Novan Inc,제약,562010
3988,SIEN,Sientra Inc,헬스케어 장비 및 용품,561010
3989,AFIB,Acutus Medical Inc,헬스케어 장비 및 용품,561010
3990,BTOG,Bit Origin Ltd,핀테크,573010
3991,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
3992,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3993,CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
3994,ASTC,Astrotech Corp,우주항공 및 국방,521010
3995,CYCN,Cyclerion Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3996,EEIQ,EpicQuest Education Group International Ltd,교육서비스,631010
3997,ARDS,Aridis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3998,AYRO,AYRO Inc,자동차 및 자동차 부품,531010
3999,FBRX,Forte Biosciences Inc,생명과학 및 메디컬 리서치,562020
4000,GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
4001,EFTR,eFFECTOR Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4002,VERB,Verb Technology Company Inc,소프트웨어 및 IT서비스,572010
4003,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
4004,DTEA,DAVIDsTEA Inc,식품 및 약품소매,543010
4005,DPRO,Draganfly Inc,우주항공 및 국방,521010
4006,HYRE,HyreCar Inc,운송업,524060
4007,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
4008,DGHI,Digihost Technology Inc,핀테크,573010
4009,ACHV,Achieve Life Sciences Inc,생명과학 및 메디컬 리서치,562020
4010,VEEE,Twin Vee PowerCats Co,레저 상품,532050
4011,NVVE,Nuvve Holding Corp,전기 유틸리티,591010
4012,FSRD,Fast Radius Inc Class A,소프트웨어 및 IT서비스,572010
4013,VINC,Vincerx Pharma Inc,생명과학 및 메디컬 리서치,562020
4014,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
4015,SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
4016,LIQT,LiqTech International Inc,전문 및 상업 서비스,522030
4017,MARPS,Marine Petroleum Units,오일 및 가스,501020
4018,BNSO,Bonso Electronics International Inc,전자 장비 및 부품,571040
4019,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4020,IDAI,T Stamp Inc Class A,소프트웨어 및 IT서비스,572010
4021,LFMDP,LifeMD 8.875 Cumulative Perpetual Pref Shs Series A,다양한 소매업,534020
4022,POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
4023,MDJH,MDJM Ltd,부동산 운영 관리,601010
4024,SQFTP,Presidio Property Trus 9.375 Cumulative Redeemable Perpetual Cumulative,주택 및 상업용 리츠,601020
4025,PEGY,Pineapple Energy Inc,전기 유틸리티,591010
4026,KINS,Kingstone Companies Inc,보험,553010
4027,STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,헬스케어 업체 및 서비스,561020
4028,MRAI,Marpai Inc Class A,소프트웨어 및 IT서비스,572010
4029,DGLY,Digital Ally Inc,커뮤니케이션 및 네트워킹,571020
4030,CNFR,Conifer Holdings Inc,보험,553010
4031,EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
4032,AUUD,Auddia Inc,소프트웨어 및 IT서비스,572010
4033,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
